"CHR","Map_Locus","POS","Description"
"MT","MT-HV2",343,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",344,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",345,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",346,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",347,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",348,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",349,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",350,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",351,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",352,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",353,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",354,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",355,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",356,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",357,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",358,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",359,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",360,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",361,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",362,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",363,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;Conserved sequence block 3;7S DNA"
"MT","MT-HV2",364,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",365,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",366,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",367,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",368,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",369,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",370,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;7S DNA"
"MT","MT-HV2",371,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-HV2",372,"Hypervariable segment 2 [classic:73-340 ];H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",373,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",374,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",375,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",376,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",377,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",378,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",379,"H-strand origins;mt4 H-strand control element;7S DNA"
"MT","MT-OHR",380,"H-strand origins;7S DNA"
"MT","MT-OHR",381,"H-strand origins;7S DNA"
"MT","MT-OHR",382,"H-strand origins;7S DNA"
"MT","MT-OHR",383,"H-strand origins;7S DNA"
"MT","MT-OHR",384,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",385,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",386,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",387,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",388,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",389,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",390,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",391,"H-strand origins;mt3 H-strand control element;7S DNA"
"MT","MT-OHR",392,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",393,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",394,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",395,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",396,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",397,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",398,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",399,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",400,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",401,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",402,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",403,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",404,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",405,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",406,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",407,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",408,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",409,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",410,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",411,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",412,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",413,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",414,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",415,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",416,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",417,"H-strand origins;L-strand promoter;7S DNA"
"MT","MT-OHR",418,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",419,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",420,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",421,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",422,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",423,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",424,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",425,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",426,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",427,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",428,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",429,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",430,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",431,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",432,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",433,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",434,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",435,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",436,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",437,"H-strand origins;L-strand promoter;mtTF1 binding site;7S DNA"
"MT","MT-OHR",438,"H-strand origins;L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-OHR",439,"H-strand origins;L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-OHR",440,"H-strand origins;L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-OHR",441,"H-strand origins;L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-LSP",442,"L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-LSP",443,"L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-LSP",444,"L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-LSP",445,"L-strand promoter;mtTF1 binding site;Hypervariable segment 3;7S DNA"
"MT","MT-HV3",446,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",447,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",448,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",449,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",450,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",451,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",452,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",453,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",454,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",455,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",456,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",457,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",458,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",459,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",460,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",461,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",462,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",463,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",464,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",465,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",466,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",467,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",468,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",469,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",470,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",471,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",472,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",473,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",474,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",475,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",476,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",477,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",478,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",479,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",480,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",481,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",482,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",483,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",484,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",485,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",486,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",487,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",488,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",489,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",490,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",491,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",492,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",493,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",494,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",495,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",496,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",497,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",498,"Hypervariable segment 3;7S DNA"
"MT","MT-HV3",499,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",500,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",501,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",502,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",503,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",504,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",505,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",506,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",507,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",508,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",509,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",510,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",511,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",512,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",513,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",514,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",515,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",516,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",517,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",518,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",519,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",520,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",521,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",522,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",523,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",524,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",525,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",526,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",527,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",528,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",529,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",530,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",531,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",532,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",533,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",534,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",535,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",536,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",537,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",538,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",539,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",540,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",541,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",542,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",543,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",544,"Hypervariable segment 3;mtTF1 binding site;membrane attachment site;7S DNA"
"MT","MT-HV3",545,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",546,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",547,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",548,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",549,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",550,"Hypervariable segment 3;mtTF1 binding site;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",551,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",552,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",553,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",554,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",555,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",556,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",557,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",558,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",559,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",560,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",561,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",562,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",563,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",564,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",565,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",566,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",567,"Hypervariable segment 3;Major H-strand promoter;membrane attachment site;7S DNA"
"MT","MT-HV3",568,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",569,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",570,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",571,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",572,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",573,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-HV3",574,"Hypervariable segment 3;membrane attachment site;7S DNA"
"MT","MT-TF",577,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",578,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",579,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",580,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",581,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",582,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",583,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",584,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",585,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",586,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",587,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",588,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",589,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",590,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",591,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",592,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",593,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TF",594,"tRNA phenylalanine;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
