"CHR","POS","GENE","GENE_BIOTYPE"
"MT",1135,"MT-RNR1","Mt_rRNA"
"MT",1136,"MT-RNR1","Mt_rRNA"
"MT",1137,"MT-RNR1","Mt_rRNA"
"MT",1138,"MT-RNR1","Mt_rRNA"
"MT",1139,"MT-RNR1","Mt_rRNA"
"MT",1140,"MT-RNR1","Mt_rRNA"
"MT",1141,"MT-RNR1","Mt_rRNA"
"MT",1142,"MT-RNR1","Mt_rRNA"
"MT",1143,"MT-RNR1","Mt_rRNA"
"MT",1144,"MT-RNR1","Mt_rRNA"
"MT",1145,"MT-RNR1","Mt_rRNA"
"MT",1146,"MT-RNR1","Mt_rRNA"
"MT",1147,"MT-RNR1","Mt_rRNA"
"MT",1148,"MT-RNR1","Mt_rRNA"
"MT",1149,"MT-RNR1","Mt_rRNA"
"MT",1150,"MT-RNR1","Mt_rRNA"
"MT",1151,"MT-RNR1","Mt_rRNA"
"MT",1152,"MT-RNR1","Mt_rRNA"
"MT",1153,"MT-RNR1","Mt_rRNA"
"MT",1154,"MT-RNR1","Mt_rRNA"
"MT",1155,"MT-RNR1","Mt_rRNA"
"MT",1156,"MT-RNR1","Mt_rRNA"
"MT",1157,"MT-RNR1","Mt_rRNA"
"MT",1158,"MT-RNR1","Mt_rRNA"
"MT",1159,"MT-RNR1","Mt_rRNA"
"MT",1160,"MT-RNR1","Mt_rRNA"
"MT",1161,"MT-RNR1","Mt_rRNA"
"MT",1162,"MT-RNR1","Mt_rRNA"
"MT",1163,"MT-RNR1","Mt_rRNA"
"MT",1164,"MT-RNR1","Mt_rRNA"
"MT",1165,"MT-RNR1","Mt_rRNA"
"MT",1166,"MT-RNR1","Mt_rRNA"
"MT",1167,"MT-RNR1","Mt_rRNA"
"MT",1168,"MT-RNR1","Mt_rRNA"
"MT",1169,"MT-RNR1","Mt_rRNA"
"MT",1170,"MT-RNR1","Mt_rRNA"
"MT",1171,"MT-RNR1","Mt_rRNA"
"MT",1172,"MT-RNR1","Mt_rRNA"
"MT",1173,"MT-RNR1","Mt_rRNA"
"MT",1174,"MT-RNR1","Mt_rRNA"
"MT",1175,"MT-RNR1","Mt_rRNA"
"MT",1176,"MT-RNR1","Mt_rRNA"
"MT",1177,"MT-RNR1","Mt_rRNA"
"MT",1178,"MT-RNR1","Mt_rRNA"
"MT",1179,"MT-RNR1","Mt_rRNA"
"MT",1180,"MT-RNR1","Mt_rRNA"
"MT",1181,"MT-RNR1","Mt_rRNA"
"MT",1182,"MT-RNR1","Mt_rRNA"
"MT",1183,"MT-RNR1","Mt_rRNA"
"MT",1184,"MT-RNR1","Mt_rRNA"
"MT",1185,"MT-RNR1","Mt_rRNA"
"MT",1186,"MT-RNR1","Mt_rRNA"
"MT",1187,"MT-RNR1","Mt_rRNA"
"MT",1188,"MT-RNR1","Mt_rRNA"
"MT",1189,"MT-RNR1","Mt_rRNA"
"MT",1190,"MT-RNR1","Mt_rRNA"
"MT",1191,"MT-RNR1","Mt_rRNA"
"MT",1192,"MT-RNR1","Mt_rRNA"
"MT",1193,"MT-RNR1","Mt_rRNA"
"MT",1194,"MT-RNR1","Mt_rRNA"
"MT",1195,"MT-RNR1","Mt_rRNA"
"MT",1196,"MT-RNR1","Mt_rRNA"
"MT",1197,"MT-RNR1","Mt_rRNA"
"MT",1198,"MT-RNR1","Mt_rRNA"
"MT",1199,"MT-RNR1","Mt_rRNA"
"MT",1200,"MT-RNR1","Mt_rRNA"
"MT",1201,"MT-RNR1","Mt_rRNA"
"MT",1202,"MT-RNR1","Mt_rRNA"
"MT",1203,"MT-RNR1","Mt_rRNA"
"MT",1204,"MT-RNR1","Mt_rRNA"
"MT",1205,"MT-RNR1","Mt_rRNA"
"MT",1206,"MT-RNR1","Mt_rRNA"
"MT",1207,"MT-RNR1","Mt_rRNA"
"MT",1208,"MT-RNR1","Mt_rRNA"
"MT",1209,"MT-RNR1","Mt_rRNA"
"MT",1210,"MT-RNR1","Mt_rRNA"
"MT",1211,"MT-RNR1","Mt_rRNA"
"MT",1212,"MT-RNR1","Mt_rRNA"
"MT",1213,"MT-RNR1","Mt_rRNA"
"MT",1214,"MT-RNR1","Mt_rRNA"
"MT",1215,"MT-RNR1","Mt_rRNA"
"MT",1216,"MT-RNR1","Mt_rRNA"
"MT",1217,"MT-RNR1","Mt_rRNA"
"MT",1218,"MT-RNR1","Mt_rRNA"
"MT",1219,"MT-RNR1","Mt_rRNA"
"MT",1220,"MT-RNR1","Mt_rRNA"
"MT",1221,"MT-RNR1","Mt_rRNA"
"MT",1222,"MT-RNR1","Mt_rRNA"
"MT",1223,"MT-RNR1","Mt_rRNA"
"MT",1224,"MT-RNR1","Mt_rRNA"
"MT",1225,"MT-RNR1","Mt_rRNA"
"MT",1226,"MT-RNR1","Mt_rRNA"
"MT",1227,"MT-RNR1","Mt_rRNA"
"MT",1228,"MT-RNR1","Mt_rRNA"
"MT",1229,"MT-RNR1","Mt_rRNA"
"MT",1230,"MT-RNR1","Mt_rRNA"
"MT",1231,"MT-RNR1","Mt_rRNA"
"MT",1232,"MT-RNR1","Mt_rRNA"
"MT",1233,"MT-RNR1","Mt_rRNA"
"MT",1234,"MT-RNR1","Mt_rRNA"
"MT",1235,"MT-RNR1","Mt_rRNA"
"MT",1236,"MT-RNR1","Mt_rRNA"
"MT",1237,"MT-RNR1","Mt_rRNA"
"MT",1238,"MT-RNR1","Mt_rRNA"
"MT",1239,"MT-RNR1","Mt_rRNA"
"MT",1240,"MT-RNR1","Mt_rRNA"
"MT",1241,"MT-RNR1","Mt_rRNA"
"MT",1242,"MT-RNR1","Mt_rRNA"
"MT",1243,"MT-RNR1","Mt_rRNA"
"MT",1244,"MT-RNR1","Mt_rRNA"
"MT",1245,"MT-RNR1","Mt_rRNA"
"MT",1246,"MT-RNR1","Mt_rRNA"
"MT",1247,"MT-RNR1","Mt_rRNA"
"MT",1248,"MT-RNR1","Mt_rRNA"
"MT",1249,"MT-RNR1","Mt_rRNA"
"MT",1250,"MT-RNR1","Mt_rRNA"
"MT",1251,"MT-RNR1","Mt_rRNA"
"MT",1252,"MT-RNR1","Mt_rRNA"
"MT",1253,"MT-RNR1","Mt_rRNA"
"MT",1254,"MT-RNR1","Mt_rRNA"
"MT",1255,"MT-RNR1","Mt_rRNA"
"MT",1256,"MT-RNR1","Mt_rRNA"
"MT",1257,"MT-RNR1","Mt_rRNA"
"MT",1258,"MT-RNR1","Mt_rRNA"
"MT",1259,"MT-RNR1","Mt_rRNA"
"MT",1260,"MT-RNR1","Mt_rRNA"
"MT",1261,"MT-RNR1","Mt_rRNA"
"MT",1262,"MT-RNR1","Mt_rRNA"
"MT",1263,"MT-RNR1","Mt_rRNA"
"MT",1264,"MT-RNR1","Mt_rRNA"
"MT",1265,"MT-RNR1","Mt_rRNA"
"MT",1266,"MT-RNR1","Mt_rRNA"
"MT",1267,"MT-RNR1","Mt_rRNA"
"MT",1268,"MT-RNR1","Mt_rRNA"
"MT",1269,"MT-RNR1","Mt_rRNA"
"MT",1270,"MT-RNR1","Mt_rRNA"
"MT",1271,"MT-RNR1","Mt_rRNA"
"MT",1272,"MT-RNR1","Mt_rRNA"
"MT",1273,"MT-RNR1","Mt_rRNA"
"MT",1274,"MT-RNR1","Mt_rRNA"
"MT",1275,"MT-RNR1","Mt_rRNA"
"MT",1276,"MT-RNR1","Mt_rRNA"
"MT",1277,"MT-RNR1","Mt_rRNA"
"MT",1278,"MT-RNR1","Mt_rRNA"
"MT",1279,"MT-RNR1","Mt_rRNA"
"MT",1280,"MT-RNR1","Mt_rRNA"
"MT",1281,"MT-RNR1","Mt_rRNA"
"MT",1282,"MT-RNR1","Mt_rRNA"
"MT",1283,"MT-RNR1","Mt_rRNA"
"MT",1284,"MT-RNR1","Mt_rRNA"
"MT",1285,"MT-RNR1","Mt_rRNA"
"MT",1286,"MT-RNR1","Mt_rRNA"
"MT",1287,"MT-RNR1","Mt_rRNA"
"MT",1288,"MT-RNR1","Mt_rRNA"
"MT",1289,"MT-RNR1","Mt_rRNA"
"MT",1290,"MT-RNR1","Mt_rRNA"
"MT",1291,"MT-RNR1","Mt_rRNA"
"MT",1292,"MT-RNR1","Mt_rRNA"
"MT",1293,"MT-RNR1","Mt_rRNA"
"MT",1294,"MT-RNR1","Mt_rRNA"
"MT",1295,"MT-RNR1","Mt_rRNA"
"MT",1296,"MT-RNR1","Mt_rRNA"
"MT",1297,"MT-RNR1","Mt_rRNA"
"MT",1298,"MT-RNR1","Mt_rRNA"
"MT",1299,"MT-RNR1","Mt_rRNA"
"MT",1300,"MT-RNR1","Mt_rRNA"
"MT",1301,"MT-RNR1","Mt_rRNA"
"MT",1302,"MT-RNR1","Mt_rRNA"
"MT",1303,"MT-RNR1","Mt_rRNA"
"MT",1304,"MT-RNR1","Mt_rRNA"
"MT",1305,"MT-RNR1","Mt_rRNA"
"MT",1306,"MT-RNR1","Mt_rRNA"
"MT",1307,"MT-RNR1","Mt_rRNA"
"MT",1308,"MT-RNR1","Mt_rRNA"
"MT",1309,"MT-RNR1","Mt_rRNA"
"MT",1310,"MT-RNR1","Mt_rRNA"
"MT",1311,"MT-RNR1","Mt_rRNA"
"MT",1312,"MT-RNR1","Mt_rRNA"
"MT",1313,"MT-RNR1","Mt_rRNA"
"MT",1314,"MT-RNR1","Mt_rRNA"
"MT",1315,"MT-RNR1","Mt_rRNA"
"MT",1316,"MT-RNR1","Mt_rRNA"
"MT",1317,"MT-RNR1","Mt_rRNA"
"MT",1318,"MT-RNR1","Mt_rRNA"
"MT",1319,"MT-RNR1","Mt_rRNA"
"MT",1320,"MT-RNR1","Mt_rRNA"
"MT",1321,"MT-RNR1","Mt_rRNA"
"MT",1322,"MT-RNR1","Mt_rRNA"
"MT",1323,"MT-RNR1","Mt_rRNA"
"MT",1324,"MT-RNR1","Mt_rRNA"
"MT",1325,"MT-RNR1","Mt_rRNA"
"MT",1326,"MT-RNR1","Mt_rRNA"
"MT",1327,"MT-RNR1","Mt_rRNA"
"MT",1328,"MT-RNR1","Mt_rRNA"
"MT",1329,"MT-RNR1","Mt_rRNA"
"MT",1330,"MT-RNR1","Mt_rRNA"
"MT",1331,"MT-RNR1","Mt_rRNA"
"MT",1332,"MT-RNR1","Mt_rRNA"
"MT",1333,"MT-RNR1","Mt_rRNA"
"MT",1334,"MT-RNR1","Mt_rRNA"
"MT",1335,"MT-RNR1","Mt_rRNA"
"MT",1336,"MT-RNR1","Mt_rRNA"
"MT",1337,"MT-RNR1","Mt_rRNA"
"MT",1338,"MT-RNR1","Mt_rRNA"
"MT",1339,"MT-RNR1","Mt_rRNA"
"MT",1340,"MT-RNR1","Mt_rRNA"
"MT",1341,"MT-RNR1","Mt_rRNA"
"MT",1342,"MT-RNR1","Mt_rRNA"
"MT",1343,"MT-RNR1","Mt_rRNA"
"MT",1344,"MT-RNR1","Mt_rRNA"
"MT",1345,"MT-RNR1","Mt_rRNA"
"MT",1346,"MT-RNR1","Mt_rRNA"
"MT",1347,"MT-RNR1","Mt_rRNA"
"MT",1348,"MT-RNR1","Mt_rRNA"
"MT",1349,"MT-RNR1","Mt_rRNA"
"MT",1350,"MT-RNR1","Mt_rRNA"
"MT",1351,"MT-RNR1","Mt_rRNA"
"MT",1352,"MT-RNR1","Mt_rRNA"
"MT",1353,"MT-RNR1","Mt_rRNA"
"MT",1354,"MT-RNR1","Mt_rRNA"
"MT",1355,"MT-RNR1","Mt_rRNA"
"MT",1356,"MT-RNR1","Mt_rRNA"
"MT",1357,"MT-RNR1","Mt_rRNA"
"MT",1358,"MT-RNR1","Mt_rRNA"
"MT",1359,"MT-RNR1","Mt_rRNA"
"MT",1360,"MT-RNR1","Mt_rRNA"
"MT",1361,"MT-RNR1","Mt_rRNA"
"MT",1362,"MT-RNR1","Mt_rRNA"
"MT",1363,"MT-RNR1","Mt_rRNA"
"MT",1364,"MT-RNR1","Mt_rRNA"
"MT",1365,"MT-RNR1","Mt_rRNA"
"MT",1366,"MT-RNR1","Mt_rRNA"
"MT",1367,"MT-RNR1","Mt_rRNA"
"MT",1368,"MT-RNR1","Mt_rRNA"
"MT",1369,"MT-RNR1","Mt_rRNA"
"MT",1370,"MT-RNR1","Mt_rRNA"
"MT",1371,"MT-RNR1","Mt_rRNA"
"MT",1372,"MT-RNR1","Mt_rRNA"
"MT",1373,"MT-RNR1","Mt_rRNA"
"MT",1374,"MT-RNR1","Mt_rRNA"
"MT",1375,"MT-RNR1","Mt_rRNA"
"MT",1376,"MT-RNR1","Mt_rRNA"
"MT",1377,"MT-RNR1","Mt_rRNA"
"MT",1378,"MT-RNR1","Mt_rRNA"
"MT",1379,"MT-RNR1","Mt_rRNA"
"MT",1380,"MT-RNR1","Mt_rRNA"
"MT",1381,"MT-RNR1","Mt_rRNA"
"MT",1382,"MT-RNR1","Mt_rRNA"
"MT",1383,"MT-RNR1","Mt_rRNA"
"MT",1384,"MT-RNR1","Mt_rRNA"
"MT",1385,"MT-RNR1","Mt_rRNA"
"MT",1386,"MT-RNR1","Mt_rRNA"
"MT",1387,"MT-RNR1","Mt_rRNA"
"MT",1388,"MT-RNR1","Mt_rRNA"
"MT",1389,"MT-RNR1","Mt_rRNA"
"MT",1390,"MT-RNR1","Mt_rRNA"
"MT",1391,"MT-RNR1","Mt_rRNA"
"MT",1392,"MT-RNR1","Mt_rRNA"
"MT",1393,"MT-RNR1","Mt_rRNA"
"MT",1394,"MT-RNR1","Mt_rRNA"
"MT",1395,"MT-RNR1","Mt_rRNA"
"MT",1396,"MT-RNR1","Mt_rRNA"
"MT",1397,"MT-RNR1","Mt_rRNA"
"MT",1398,"MT-RNR1","Mt_rRNA"
"MT",1399,"MT-RNR1","Mt_rRNA"
"MT",1400,"MT-RNR1","Mt_rRNA"
"MT",1401,"MT-RNR1","Mt_rRNA"
"MT",1402,"MT-RNR1","Mt_rRNA"
"MT",1403,"MT-RNR1","Mt_rRNA"
"MT",1404,"MT-RNR1","Mt_rRNA"
"MT",1405,"MT-RNR1","Mt_rRNA"
"MT",1406,"MT-RNR1","Mt_rRNA"
"MT",1407,"MT-RNR1","Mt_rRNA"
"MT",1408,"MT-RNR1","Mt_rRNA"
"MT",1409,"MT-RNR1","Mt_rRNA"
"MT",1410,"MT-RNR1","Mt_rRNA"
"MT",1411,"MT-RNR1","Mt_rRNA"
"MT",1412,"MT-RNR1","Mt_rRNA"
"MT",1413,"MT-RNR1","Mt_rRNA"
"MT",1414,"MT-RNR1","Mt_rRNA"
"MT",1415,"MT-RNR1","Mt_rRNA"
"MT",1416,"MT-RNR1","Mt_rRNA"
"MT",1417,"MT-RNR1","Mt_rRNA"
"MT",1418,"MT-RNR1","Mt_rRNA"
"MT",1419,"MT-RNR1","Mt_rRNA"
"MT",1420,"MT-RNR1","Mt_rRNA"
"MT",1421,"MT-RNR1","Mt_rRNA"
"MT",1422,"MT-RNR1","Mt_rRNA"
"MT",1423,"MT-RNR1","Mt_rRNA"
"MT",1424,"MT-RNR1","Mt_rRNA"
"MT",1425,"MT-RNR1","Mt_rRNA"
"MT",1426,"MT-RNR1","Mt_rRNA"
"MT",1427,"MT-RNR1","Mt_rRNA"
"MT",1428,"MT-RNR1","Mt_rRNA"
"MT",1429,"MT-RNR1","Mt_rRNA"
"MT",1430,"MT-RNR1","Mt_rRNA"
"MT",1431,"MT-RNR1","Mt_rRNA"
"MT",1432,"MT-RNR1","Mt_rRNA"
"MT",1433,"MT-RNR1","Mt_rRNA"
"MT",1434,"MT-RNR1","Mt_rRNA"
"MT",1435,"MT-RNR1","Mt_rRNA"
"MT",1436,"MT-RNR1","Mt_rRNA"
"MT",1437,"MT-RNR1","Mt_rRNA"
"MT",1438,"MT-RNR1","Mt_rRNA"
"MT",1439,"MT-RNR1","Mt_rRNA"
"MT",1440,"MT-RNR1","Mt_rRNA"
"MT",1441,"MT-RNR1","Mt_rRNA"
"MT",1442,"MT-RNR1","Mt_rRNA"
"MT",1443,"MT-RNR1","Mt_rRNA"
"MT",1444,"MT-RNR1","Mt_rRNA"
"MT",1445,"MT-RNR1","Mt_rRNA"
"MT",1446,"MT-RNR1","Mt_rRNA"
"MT",1447,"MT-RNR1","Mt_rRNA"
"MT",1448,"MT-RNR1","Mt_rRNA"
"MT",1449,"MT-RNR1","Mt_rRNA"
"MT",1450,"MT-RNR1","Mt_rRNA"
"MT",1451,"MT-RNR1","Mt_rRNA"
"MT",1452,"MT-RNR1","Mt_rRNA"
"MT",1453,"MT-RNR1","Mt_rRNA"
"MT",1454,"MT-RNR1","Mt_rRNA"
"MT",1455,"MT-RNR1","Mt_rRNA"
"MT",1456,"MT-RNR1","Mt_rRNA"
"MT",1457,"MT-RNR1","Mt_rRNA"
"MT",1458,"MT-RNR1","Mt_rRNA"
"MT",1459,"MT-RNR1","Mt_rRNA"
"MT",1460,"MT-RNR1","Mt_rRNA"
"MT",1461,"MT-RNR1","Mt_rRNA"
"MT",1462,"MT-RNR1","Mt_rRNA"
"MT",1463,"MT-RNR1","Mt_rRNA"
"MT",1464,"MT-RNR1","Mt_rRNA"
"MT",1465,"MT-RNR1","Mt_rRNA"
"MT",1466,"MT-RNR1","Mt_rRNA"
"MT",1467,"MT-RNR1","Mt_rRNA"
"MT",1468,"MT-RNR1","Mt_rRNA"
"MT",1469,"MT-RNR1","Mt_rRNA"
"MT",1470,"MT-RNR1","Mt_rRNA"
"MT",1471,"MT-RNR1","Mt_rRNA"
"MT",1472,"MT-RNR1","Mt_rRNA"
"MT",1473,"MT-RNR1","Mt_rRNA"
"MT",1474,"MT-RNR1","Mt_rRNA"
"MT",1475,"MT-RNR1","Mt_rRNA"
"MT",1476,"MT-RNR1","Mt_rRNA"
"MT",1477,"MT-RNR1","Mt_rRNA"
"MT",1478,"MT-RNR1","Mt_rRNA"
"MT",1479,"MT-RNR1","Mt_rRNA"
"MT",1480,"MT-RNR1","Mt_rRNA"
"MT",1481,"MT-RNR1","Mt_rRNA"
"MT",1482,"MT-RNR1","Mt_rRNA"
"MT",1483,"MT-RNR1","Mt_rRNA"
"MT",1484,"MT-RNR1","Mt_rRNA"
"MT",1485,"MT-RNR1","Mt_rRNA"
"MT",1486,"MT-RNR1","Mt_rRNA"
"MT",1487,"MT-RNR1","Mt_rRNA"
"MT",1488,"MT-RNR1","Mt_rRNA"
"MT",1489,"MT-RNR1","Mt_rRNA"
"MT",1490,"MT-RNR1","Mt_rRNA"
"MT",1491,"MT-RNR1","Mt_rRNA"
"MT",1492,"MT-RNR1","Mt_rRNA"
"MT",1493,"MT-RNR1","Mt_rRNA"
"MT",1494,"MT-RNR1","Mt_rRNA"
"MT",1495,"MT-RNR1","Mt_rRNA"
"MT",1496,"MT-RNR1","Mt_rRNA"
"MT",1497,"MT-RNR1","Mt_rRNA"
"MT",1498,"MT-RNR1","Mt_rRNA"
"MT",1499,"MT-RNR1","Mt_rRNA"
"MT",1500,"MT-RNR1","Mt_rRNA"
"MT",1501,"MT-RNR1","Mt_rRNA"
"MT",1502,"MT-RNR1","Mt_rRNA"
"MT",1503,"MT-RNR1","Mt_rRNA"
"MT",1504,"MT-RNR1","Mt_rRNA"
"MT",1505,"MT-RNR1","Mt_rRNA"
"MT",1506,"MT-RNR1","Mt_rRNA"
"MT",1507,"MT-RNR1","Mt_rRNA"
"MT",1508,"MT-RNR1","Mt_rRNA"
"MT",1509,"MT-RNR1","Mt_rRNA"
"MT",1510,"MT-RNR1","Mt_rRNA"
"MT",1511,"MT-RNR1","Mt_rRNA"
"MT",1512,"MT-RNR1","Mt_rRNA"
"MT",1513,"MT-RNR1","Mt_rRNA"
"MT",1514,"MT-RNR1","Mt_rRNA"
"MT",1515,"MT-RNR1","Mt_rRNA"
"MT",1516,"MT-RNR1","Mt_rRNA"
"MT",1517,"MT-RNR1","Mt_rRNA"
"MT",1518,"MT-RNR1","Mt_rRNA"
"MT",1519,"MT-RNR1","Mt_rRNA"
"MT",1520,"MT-RNR1","Mt_rRNA"
"MT",1521,"MT-RNR1","Mt_rRNA"
"MT",1522,"MT-RNR1","Mt_rRNA"
"MT",1523,"MT-RNR1","Mt_rRNA"
"MT",1524,"MT-RNR1","Mt_rRNA"
"MT",1525,"MT-RNR1","Mt_rRNA"
"MT",1526,"MT-RNR1","Mt_rRNA"
"MT",1527,"MT-RNR1","Mt_rRNA"
"MT",1528,"MT-RNR1","Mt_rRNA"
"MT",1529,"MT-RNR1","Mt_rRNA"
"MT",1530,"MT-RNR1","Mt_rRNA"
"MT",1531,"MT-RNR1","Mt_rRNA"
"MT",1532,"MT-RNR1","Mt_rRNA"
"MT",1533,"MT-RNR1","Mt_rRNA"
"MT",1534,"MT-RNR1","Mt_rRNA"
"MT",1535,"MT-RNR1","Mt_rRNA"
"MT",1536,"MT-RNR1","Mt_rRNA"
"MT",1537,"MT-RNR1","Mt_rRNA"
"MT",1538,"MT-RNR1","Mt_rRNA"
"MT",1539,"MT-RNR1","Mt_rRNA"
"MT",1540,"MT-RNR1","Mt_rRNA"
"MT",1541,"MT-RNR1","Mt_rRNA"
"MT",1542,"MT-RNR1","Mt_rRNA"
"MT",1543,"MT-RNR1","Mt_rRNA"
"MT",1544,"MT-RNR1","Mt_rRNA"
"MT",1545,"MT-RNR1","Mt_rRNA"
"MT",1546,"MT-RNR1","Mt_rRNA"
"MT",1547,"MT-RNR1","Mt_rRNA"
"MT",1548,"MT-RNR1","Mt_rRNA"
"MT",1549,"MT-RNR1","Mt_rRNA"
"MT",1550,"MT-RNR1","Mt_rRNA"
"MT",1551,"MT-RNR1","Mt_rRNA"
"MT",1552,"MT-RNR1","Mt_rRNA"
"MT",1553,"MT-RNR1","Mt_rRNA"
"MT",1554,"MT-RNR1","Mt_rRNA"
"MT",1555,"MT-RNR1","Mt_rRNA"
"MT",1556,"MT-RNR1","Mt_rRNA"
"MT",1557,"MT-RNR1","Mt_rRNA"
"MT",1558,"MT-RNR1","Mt_rRNA"
"MT",1559,"MT-RNR1","Mt_rRNA"
"MT",1560,"MT-RNR1","Mt_rRNA"
"MT",1561,"MT-RNR1","Mt_rRNA"
"MT",1562,"MT-RNR1","Mt_rRNA"
"MT",1563,"MT-RNR1","Mt_rRNA"
"MT",1564,"MT-RNR1","Mt_rRNA"
"MT",1565,"MT-RNR1","Mt_rRNA"
"MT",1566,"MT-RNR1","Mt_rRNA"
"MT",1567,"MT-RNR1","Mt_rRNA"
"MT",1568,"MT-RNR1","Mt_rRNA"
"MT",1569,"MT-RNR1","Mt_rRNA"
"MT",1570,"MT-RNR1","Mt_rRNA"
"MT",1571,"MT-RNR1","Mt_rRNA"
"MT",1572,"MT-RNR1","Mt_rRNA"
"MT",1573,"MT-RNR1","Mt_rRNA"
"MT",1574,"MT-RNR1","Mt_rRNA"
"MT",1575,"MT-RNR1","Mt_rRNA"
"MT",1576,"MT-RNR1","Mt_rRNA"
"MT",1577,"MT-RNR1","Mt_rRNA"
"MT",1578,"MT-RNR1","Mt_rRNA"
"MT",1579,"MT-RNR1","Mt_rRNA"
"MT",1580,"MT-RNR1","Mt_rRNA"
"MT",1581,"MT-RNR1","Mt_rRNA"
"MT",1582,"MT-RNR1","Mt_rRNA"
"MT",1583,"MT-RNR1","Mt_rRNA"
"MT",1584,"MT-RNR1","Mt_rRNA"
"MT",1585,"MT-RNR1","Mt_rRNA"
"MT",1586,"MT-RNR1","Mt_rRNA"
"MT",1587,"MT-RNR1","Mt_rRNA"
"MT",1588,"MT-RNR1","Mt_rRNA"
"MT",1589,"MT-RNR1","Mt_rRNA"
"MT",1590,"MT-RNR1","Mt_rRNA"
"MT",1591,"MT-RNR1","Mt_rRNA"
"MT",1592,"MT-RNR1","Mt_rRNA"
"MT",1593,"MT-RNR1","Mt_rRNA"
"MT",1594,"MT-RNR1","Mt_rRNA"
"MT",1595,"MT-RNR1","Mt_rRNA"
"MT",1596,"MT-RNR1","Mt_rRNA"
"MT",1597,"MT-RNR1","Mt_rRNA"
"MT",1598,"MT-RNR1","Mt_rRNA"
"MT",1599,"MT-RNR1","Mt_rRNA"
"MT",1600,"MT-RNR1","Mt_rRNA"
"MT",1601,"MT-RNR1","Mt_rRNA"
"MT",1602,"MT-TV","Mt_tRNA"
"MT",1603,"MT-TV","Mt_tRNA"
"MT",1604,"MT-TV","Mt_tRNA"
"MT",1605,"MT-TV","Mt_tRNA"
"MT",1606,"MT-TV","Mt_tRNA"
"MT",1607,"MT-TV","Mt_tRNA"
"MT",1608,"MT-TV","Mt_tRNA"
"MT",1609,"MT-TV","Mt_tRNA"
"MT",1610,"MT-TV","Mt_tRNA"
"MT",1611,"MT-TV","Mt_tRNA"
"MT",1612,"MT-TV","Mt_tRNA"
"MT",1613,"MT-TV","Mt_tRNA"
"MT",1614,"MT-TV","Mt_tRNA"
"MT",1615,"MT-TV","Mt_tRNA"
"MT",1616,"MT-TV","Mt_tRNA"
"MT",1617,"MT-TV","Mt_tRNA"
"MT",1618,"MT-TV","Mt_tRNA"
"MT",1619,"MT-TV","Mt_tRNA"
"MT",1620,"MT-TV","Mt_tRNA"
"MT",1621,"MT-TV","Mt_tRNA"
"MT",1622,"MT-TV","Mt_tRNA"
"MT",1623,"MT-TV","Mt_tRNA"
"MT",1624,"MT-TV","Mt_tRNA"
"MT",1625,"MT-TV","Mt_tRNA"
"MT",1626,"MT-TV","Mt_tRNA"
"MT",1627,"MT-TV","Mt_tRNA"
"MT",1628,"MT-TV","Mt_tRNA"
"MT",1629,"MT-TV","Mt_tRNA"
"MT",1630,"MT-TV","Mt_tRNA"
"MT",1631,"MT-TV","Mt_tRNA"
"MT",1632,"MT-TV","Mt_tRNA"
"MT",1633,"MT-TV","Mt_tRNA"
"MT",1634,"MT-TV","Mt_tRNA"
"MT",1635,"MT-TV","Mt_tRNA"
"MT",1636,"MT-TV","Mt_tRNA"
"MT",1637,"MT-TV","Mt_tRNA"
"MT",1638,"MT-TV","Mt_tRNA"
"MT",1639,"MT-TV","Mt_tRNA"
"MT",1640,"MT-TV","Mt_tRNA"
"MT",1641,"MT-TV","Mt_tRNA"
"MT",1642,"MT-TV","Mt_tRNA"
"MT",1643,"MT-TV","Mt_tRNA"
"MT",1644,"MT-TV","Mt_tRNA"
"MT",1645,"MT-TV","Mt_tRNA"
"MT",1646,"MT-TV","Mt_tRNA"
"MT",1647,"MT-TV","Mt_tRNA"
"MT",1648,"MT-TV","Mt_tRNA"
"MT",1649,"MT-TV","Mt_tRNA"
"MT",1650,"MT-TV","Mt_tRNA"
"MT",1651,"MT-TV","Mt_tRNA"
"MT",1652,"MT-TV","Mt_tRNA"
"MT",1653,"MT-TV","Mt_tRNA"
"MT",1654,"MT-TV","Mt_tRNA"
"MT",1655,"MT-TV","Mt_tRNA"
"MT",1656,"MT-TV","Mt_tRNA"
"MT",1657,"MT-TV","Mt_tRNA"
"MT",1658,"MT-TV","Mt_tRNA"
"MT",1659,"MT-TV","Mt_tRNA"
"MT",1660,"MT-TV","Mt_tRNA"
"MT",1661,"MT-TV","Mt_tRNA"
"MT",1662,"MT-TV","Mt_tRNA"
"MT",1663,"MT-TV","Mt_tRNA"
"MT",1664,"MT-TV","Mt_tRNA"
"MT",1665,"MT-TV","Mt_tRNA"
"MT",1666,"MT-TV","Mt_tRNA"
"MT",1667,"MT-TV","Mt_tRNA"
"MT",1668,"MT-TV","Mt_tRNA"
"MT",1669,"MT-TV","Mt_tRNA"
"MT",1670,"MT-TV","Mt_tRNA"
"MT",1671,"MT-RNR2","Mt_rRNA"
"MT",1672,"MT-RNR2","Mt_rRNA"
"MT",1673,"MT-RNR2","Mt_rRNA"
"MT",1674,"MT-RNR2","Mt_rRNA"
"MT",1675,"MT-RNR2","Mt_rRNA"
"MT",1676,"MT-RNR2","Mt_rRNA"
